customer_tweet_id,response_tweet_id,customer_text,customer_text_normalized,amazon_response,amazon_response_normalized
2572,2571,@AmazonHelp i mailed amazonuk so many time. but i havent got any progress.customer care just saying thats in the billing section.no i havent got refund,@AmazonHelp i mailed amazonuk so many time. but i havent got any progress.customer care just saying thats in the billing section.no i havent got refund,@116321 Have you had a chance to speak with your bank regarding the refund? ^EA,@user Have you had a chance to speak with your bank regarding the refund? ^EA
2574,2573,@AmazonHelp and redund issued on 13th https://t.co/1uydlorGCp no sing of my money and amazonuk just saying its in the billing department.no signof devlp,@AmazonHelp and redund issued on 13th [URL] no sing of my money and amazonuk just saying its in the billing department.no signof devlp,@116321 When you last contacted us what information did we provide? Have you spoken with your bank to see if they have the refund? ^LR,@user When you last contacted us what information did we provide? Have you spoken with your bank to see if they have the refund? ^LR
2577,2575,@115830 amazonuk took money without any https://t.co/w25zXi7DYp they are not giving it back nor giving clear statement of my refund proces,@user amazonuk took money without any [URL] they are not giving it back nor giving clear statement of my refund proces,"@116321 I'm sorry for the frustration! Without giving personal/account details, could you tell us a bit more about what's going on? ^DG","@user I'm sorry for the frustration! Without giving personal/account details, could you tell us a bit more about what's going on? ^DG"
2580,2578,the @amazonhelp queue is clueless on Amazon Household,the @AmazonHelp queue is clueless on Amazon Household,"@116322 I'm sorry for the frustration! Without giving account/personal details, can you please provide us with more info? ^AC","@user I'm sorry for the frustration! Without giving account/personal details, can you please provide us with more info? ^AC"
2581,2582,"@AmazonHelp I've been in the prime queue, kindle queue, the echo queue, and now on hold again.","@AmazonHelp I've been in the prime queue, kindle queue, the echo queue, and now on hold again.",@116322 We'd like to look deeper into this issue. Please provide us with more information here: https://t.co/wpDDiHUP4k. ^LH,@user We'd like to look deeper into this issue. Please provide us with more information here: [URL] ^LH
2584,2583,@AmazonHelp Well ok but @116324 said it’s been dlvd so I can’t see how they will bother to deliver it now! I think they have washed their hands of it,@AmazonHelp Well ok but @user said it’s been dlvd so I can’t see how they will bother to deliver it now! I think they have washed their hands of it,@116323 We're definitely here to help! Please reach out to us by phone here: https://t.co/JzP7hlA23B ^SE,@user We're definitely here to help! Please reach out to us by phone here: [URL] ^SE
2586,2585,@116324 not dlvd after 1 wk. U lied 2 @AmazonHelp saying left in safe place on Fri. Yesterday u said wld be dlvd 24-48hrs. Sort this now!,@user not dlvd after 1 wk. U lied 2 @AmazonHelp saying left in safe place on Fri. Yesterday u said wld be dlvd 24-48hrs. Sort this now!,@116323 I'm sorry your order hasn't arrived yet! Please let us know if you haven't received it within 48 hours. ^EB,@user I'm sorry your order hasn't arrived yet! Please let us know if you haven't received it within 48 hours. ^EB
2591,2587,@AmazonHelp No on the card. It works only half the time. Yes on USPS. They say my delivery person won’t deliver anything over 30 lbs. just sends it back,@AmazonHelp No on the card. It works only half the time. Yes on USPS. They say my delivery person won’t deliver anything over 30 lbs. just sends it back,"@116325 We'd like another chance to look into this. Please reach out by phone or chat: https://t.co/hApLpMlfHN

Please keep us updated. ^FJ",@user We'd like another chance to look into this. Please reach out by phone or chat: [URL] Please keep us updated. ^FJ
2594,2592,@AmazonHelp Want to speak to someone at corp to address these issues.,@AmazonHelp Want to speak to someone at corp to address these issues.,@116325 Have you tried deleting the card from the account and re-adding it? Have you reached out to USPS about these deliveries? ^AF https://t.co/1XyLaGkcaN,@user Have you tried deleting the card from the account and re-adding it? Have you reached out to USPS about these deliveries? ^AF [URL]
2598,2595,@AmazonHelp Multiple calls to call amazon call center with zero resolution and never a promised call back.,@AmazonHelp Multiple calls to call amazon call center with zero resolution and never a promised call back.,@116325 Can you tell us what insight / advice was provided with when you spoke with us last? We'd like to help if we can. ^BG,@user Can you tell us what insight / advice was provided with when you spoke with us last? We'd like to help if we can. ^BG
2602,2599,Rapidly losing faith in @115821 and their #esl CS ability to solve problems. No resolutions or follow ups.,Rapidly losing faith in @user and their #esl CS ability to solve problems. No resolutions or follow ups.,"@116325 Sorry for the poor experience. Without giving any account information, could you tell us what's going on? We'd love top help! ^MH","@user Sorry for the poor experience. Without giving any account information, could you tell us what's going on? We'd love top help! ^MH"
3655,3654,"just noticed I paid £4.95 delivery on Amazon simply because I did not select the FREE delivery option, after I spent enough to qualify... what a RIP OFF, why is it not free automatically when qualifying @115830","just noticed I paid £4.95 delivery on Amazon simply because I did not select the FREE delivery option, after I spent enough to qualify... what a RIP OFF, why is it not free automatically when qualifying @user","@116586 Hi, you can edit your order at any time before it enters the dispatch process. To do this please check out our help page: https://t.co/wRa3FyXyBb ^KI","@user Hi, you can edit your order at any time before it enters the dispatch process. To do this please check out our help page: [URL] ^KI"
3724,3722,@AmazonHelp There was only one costing a lot more than £20 and  FBA -stating eligibility !,@AmazonHelp There was only one costing a lot more than £20 and FBA -stating eligibility !,"@116610 We'd like to take a look into this with you. When you have a moment, please reach out to us here: https://t.co/qy3J24VGxb ^AC","@user We'd like to take a look into this with you. When you have a moment, please reach out to us here: [URL] ^AC"
3726,3725,@115830 Why do you say that an article is eligible for free delivery then offer nothing but standard option at £4.75?,@user Why do you say that an article is eligible for free delivery then offer nothing but standard option at £4.75?,@116610 Is everything in your basket eligible? You can find more info here: https://t.co/d1x19RiAXm Let us know if this helps! ^EB,@user Is everything in your basket eligible? You can find more info here: [URL] Let us know if this helps! ^EB
3729,3727,@AmazonHelp i reset my password 3 times and it still says incorrect you gotta be shitting me,@AmazonHelp i reset my password 3 times and it still says incorrect you gotta be shitting me,@116611 I'm sorry for the trouble! Have you tried the steps outlined here? https://t.co/POJ37mWiEk ^LA,@user I'm sorry for the trouble! Have you tried the steps outlined here? [URL] ^LA
3728,3730,@AmazonHelp All of them,@AmazonHelp All of them,@116611 Hmm.... Let's take a closer look into what's going on here: https://t.co/jzvkhdlrK5 ^ML,@user Hmm.... Let's take a closer look into what's going on here: [URL] ^ML
3733,3731,"@AmazonHelp um, my account was locked as soon as I tried to login on desktop. I still haven’t received an email on how to get it unlocked...","@AmazonHelp um, my account was locked as soon as I tried to login on desktop. I still haven’t received an email on how to get it unlocked...",@116612 I'm sorry your account is locked! Please reach out directly to us here: https://t.co/jzvkhdlrK5 so we can take a closer look. ^TN,@user I'm sorry your account is locked! Please reach out directly to us here: [URL] so we can take a closer look. ^TN
3732,3734,@AmazonHelp I can’t log in because it’s locked.,@AmazonHelp I can’t log in because it’s locked.,"@116612 The link ^TN provided will allow you to contact us without signing in! Select ""skip log in"" and you'll be in touch in no time! ^VB","@user The link ^TN provided will allow you to contact us without signing in! Select ""skip log in"" and you'll be in touch in no time! ^VB"
3737,3735,@AmazonHelp Warum ist es mir (und scheinbar auch ein paar anderen) nicht möglich per Bankeinzug zu bezahlen?,@AmazonHelp Warum ist es mir (und scheinbar auch ein paar anderen) nicht möglich per Bankeinzug zu bezahlen?,@116613 Hier findest du alle Infos darüber: https://t.co/FSmvkW0SJB ^AS,@user Hier findest du alle Infos darüber: [URL] ^AS
